generation,max_fitness,max_percentage,max_dead_time,eval_time
0,0.041809186,0.041809186,1000.0,67.14726161956787
1,0.041809186,0.041809186,1000.0,63.92082095146179
2,0.041888934,0.041888934,1000.0,62.197267055511475
3,0.3144102,0.3144102,1000.0,57.29090976715088
4,0.3144102,0.3144102,1000.0,54.052666425704956
5,0.3324939,0.3324939,1000.0,58.24773955345154
6,0.3324939,0.3324939,1000.0,56.67171835899353
7,0.3324939,0.3324939,1000.0,57.4999840259552
8,0.3324939,0.3324939,1000.0,55.8532350063324
9,0.33336842,0.33336842,1000.0,55.92531704902649
10,0.33336842,0.33336842,1000.0,57.61536526679993
11,0.33336842,0.33336842,1000.0,55.986103534698486
12,0.33336842,0.33336842,1000.0,57.7039999961853
13,0.33404097,0.33404097,1000.0,56.778141021728516
14,0.33404097,0.33404097,1000.0,56.99935698509216
15,0.33404097,0.33404097,1000.0,56.53978395462036
16,0.33562338,0.33562338,1000.0,59.54066205024719
17,0.33562338,0.33562338,1000.0,59.85085964202881
18,0.33562338,0.33562338,1000.0,55.96748065948486
19,0.33562338,0.33562338,1000.0,58.48585391044617
20,0.33562338,0.33562338,1000.0,56.685991287231445
21,0.33562338,0.33562338,1000.0,57.30705451965332
22,0.33562338,0.33562338,1000.0,57.316617012023926
23,0.33562338,0.33562338,1000.0,55.60311412811279
24,0.33562338,0.33562338,1000.0,59.098775148391724
25,0.33562338,0.33562338,1000.0,57.606995820999146
26,0.33562338,0.33562338,1000.0,56.742263317108154
27,0.3356627,0.3356627,1000.0,59.402623653411865
28,0.3356627,0.3356627,1000.0,58.66106414794922
29,0.3406487,0.3406487,1000.0,57.802942752838135
30,0.3406487,0.3406487,1000.0,52.650439500808716
31,0.3406487,0.3406487,1000.0,55.91986632347107
32,0.3406487,0.3406487,1000.0,54.831427574157715
33,0.3406487,0.3406487,1000.0,54.742928981781006
34,0.3406487,0.3406487,1000.0,58.8296914100647
35,0.3406487,0.3406487,1000.0,55.90221929550171
36,0.3406487,0.3406487,1000.0,57.22358465194702
37,0.3406487,0.3406487,1000.0,56.80497097969055
38,0.3406487,0.3406487,1000.0,55.69615292549133
39,0.34120262,0.34120262,1000.0,56.512789487838745
40,0.3415413,0.3415413,1000.0,55.205016136169434
41,0.3415413,0.3415413,1000.0,54.54695105552673
42,0.3415413,0.3415413,1000.0,57.1556875705719
43,0.3415413,0.3415413,1000.0,54.11401700973511
44,0.3415413,0.3415413,1000.0,57.887507915496826
45,0.3423574,0.3423574,1000.0,56.4196035861969
46,0.3423574,0.3423574,1000.0,56.358182430267334
47,0.3423574,0.3423574,1000.0,57.54297208786011
48,0.3423574,0.3423574,1000.0,56.30613374710083
49,0.3423574,0.3423574,1000.0,62.430288314819336
50,0.3423574,0.3423574,1000.0,56.649346113204956
51,0.3423574,0.3423574,1000.0,57.33330416679382
52,0.3423574,0.3423574,1000.0,56.99139189720154
53,0.3423574,0.3423574,1000.0,56.48981332778931
54,0.3423574,0.3423574,1000.0,54.97781729698181
55,0.3423574,0.3423574,1000.0,58.351497650146484
56,0.3423574,0.3423574,1000.0,59.869046449661255
57,0.3423574,0.3423574,1000.0,56.92146682739258
58,0.3423574,0.3423574,1000.0,54.69154191017151
59,0.3423574,0.3423574,1000.0,56.241382360458374
60,0.3423574,0.3423574,1000.0,58.74212384223938
61,0.3423574,0.3423574,1000.0,56.2228524684906
62,0.3423574,0.3423574,1000.0,54.463836908340454
63,0.3423574,0.3423574,1000.0,57.746535301208496
64,0.3423574,0.3423574,1000.0,57.57740926742554
65,0.3423574,0.3423574,1000.0,58.158010482788086
66,0.3423574,0.3423574,1000.0,55.59838390350342
67,0.3423574,0.3423574,1000.0,60.35311961174011
68,0.3423574,0.3423574,1000.0,57.68469262123108
69,0.3423574,0.3423574,1000.0,57.560765504837036
70,0.3423574,0.3423574,1000.0,63.1407265663147
71,0.3423574,0.3423574,1000.0,59.75191116333008
72,0.3423574,0.3423574,1000.0,58.23083567619324
73,0.3423574,0.3423574,1000.0,55.19991493225098
74,0.3423574,0.3423574,1000.0,58.173389196395874
75,0.3423574,0.3423574,1000.0,57.42773771286011
76,0.3423574,0.3423574,1000.0,59.87429666519165
77,0.3423574,0.3423574,1000.0,56.518993854522705
78,0.3423574,0.3423574,1000.0,56.87118721008301
79,0.3423574,0.3423574,1000.0,55.732728719711304
80,0.3423574,0.3423574,1000.0,57.80678749084473
81,0.3423574,0.3423574,1000.0,57.747185468673706
82,0.3423574,0.3423574,1000.0,59.9578595161438
83,0.3423574,0.3423574,1000.0,58.202860832214355
84,0.3423574,0.3423574,1000.0,57.32507395744324
85,0.3423574,0.3423574,1000.0,56.59282946586609
86,0.3423574,0.3423574,1000.0,57.52904486656189
87,0.3423574,0.3423574,1000.0,59.20536279678345
88,0.3423574,0.3423574,1000.0,55.04101848602295
89,0.3423574,0.3423574,1000.0,55.47566366195679
90,0.3423574,0.3423574,1000.0,53.130526065826416
91,0.3423574,0.3423574,1000.0,61.82735228538513
92,0.3423574,0.3423574,1000.0,55.93323826789856
93,0.3423574,0.3423574,1000.0,57.79198360443115
94,0.3423574,0.3423574,1000.0,58.27538466453552
95,0.3448659,0.3448659,1000.0,62.90909218788147
96,0.3448659,0.3448659,1000.0,60.63817262649536
97,0.3448659,0.3448659,1000.0,61.882601499557495
98,0.3448659,0.3448659,1000.0,58.25912547111511
99,0.3448659,0.3448659,1000.0,57.80036783218384
100,0.3448659,0.3448659,1000.0,58.30201029777527
101,0.3448659,0.3448659,1000.0,59.45848059654236
102,0.3448659,0.3448659,1000.0,57.60816526412964
103,0.3448659,0.3448659,1000.0,56.16471552848816
104,0.3448659,0.3448659,1000.0,57.44688844680786
105,0.3448659,0.3448659,1000.0,56.11390399932861
106,0.3448659,0.3448659,1000.0,55.647374868392944
107,0.3448659,0.3448659,1000.0,59.0031042098999
108,0.3448659,0.3448659,1000.0,59.15416717529297
109,0.3448659,0.3448659,1000.0,54.78354334831238
110,0.3448659,0.3448659,1000.0,55.241103649139404
111,0.3448659,0.3448659,1000.0,56.286813259124756
112,0.3448659,0.3448659,1000.0,60.58582878112793
113,0.3448659,0.3448659,1000.0,58.119019508361816
114,0.3448659,0.3448659,1000.0,57.92025375366211
115,0.3448659,0.3448659,1000.0,57.182007789611816
116,0.3448659,0.3448659,1000.0,56.80995798110962
117,0.3448659,0.3448659,1000.0,56.803961515426636
118,0.3448659,0.3448659,1000.0,55.53208637237549
119,0.3448659,0.3448659,1000.0,54.89815092086792
120,0.3448659,0.3448659,1000.0,55.75663161277771
121,0.3448659,0.3448659,1000.0,60.4189133644104
122,0.3448659,0.3448659,1000.0,60.10921859741211
123,0.3448659,0.3448659,1000.0,57.4454882144928
124,0.3448659,0.3448659,1000.0,57.8851900100708
125,0.34551102,0.34551102,1000.0,55.53380560874939
126,0.34551102,0.34551102,1000.0,58.53433346748352
127,0.34551102,0.34551102,1000.0,58.899577140808105
128,0.34551102,0.34551102,1000.0,54.334954261779785
129,0.34551102,0.34551102,1000.0,55.47708439826965
130,0.34551102,0.34551102,1000.0,57.47257947921753
131,0.34551102,0.34551102,1000.0,57.95900917053223
132,0.34551102,0.34551102,1000.0,52.422491788864136
133,0.34551102,0.34551102,1000.0,55.82006072998047
134,0.34551102,0.34551102,1000.0,55.47643041610718
135,0.34551102,0.34551102,1000.0,58.684369802474976
136,0.34551102,0.34551102,1000.0,59.236348152160645
137,0.34551102,0.34551102,1000.0,55.60307168960571
138,0.34551102,0.34551102,1000.0,56.94093108177185
139,0.34551102,0.34551102,1000.0,55.6612389087677
140,0.35852945,0.35852945,1000.0,53.78387141227722
141,0.35852945,0.35852945,1000.0,53.910096406936646
142,0.3604704,0.3604704,1000.0,58.35872769355774
143,0.3604704,0.3604704,1000.0,56.22524380683899
144,0.3604704,0.3604704,1000.0,58.76612043380737
145,0.3604704,0.3604704,1000.0,58.61103892326355
146,0.3604704,0.3604704,1000.0,57.01602268218994
147,0.3604704,0.3604704,1000.0,58.57762885093689
148,0.3604704,0.3604704,1000.0,61.07629418373108
149,0.3604704,0.3604704,1000.0,56.61909866333008
150,0.3604704,0.3604704,1000.0,58.4120352268219
151,0.36099076,0.36099076,1000.0,61.43234372138977
152,0.36099076,0.36099076,1000.0,60.256227016448975
153,0.3717371,0.3717371,1000.0,57.585245847702026
154,0.3717371,0.3717371,1000.0,56.79957890510559
155,0.3717371,0.3717371,1000.0,62.388960123062134
156,0.3717371,0.3717371,1000.0,58.00508213043213
157,0.3717371,0.3717371,1000.0,57.55279612541199
158,0.3717371,0.3717371,1000.0,57.23206424713135
159,0.3717371,0.3717371,1000.0,57.67685627937317
160,0.3717371,0.3717371,1000.0,60.6778621673584
161,0.3717371,0.3717371,1000.0,59.59624266624451
162,0.38565975,0.38565975,1000.0,60.692723512649536
163,0.38591227,0.38591227,1000.0,60.838717460632324
164,0.38591227,0.38591227,1000.0,60.066683292388916
165,0.38591227,0.38591227,1000.0,58.727174282073975
166,0.38591227,0.38591227,1000.0,58.5273232460022
167,0.38591227,0.38591227,1000.0,63.70268988609314
168,0.38591227,0.38591227,1000.0,62.481507301330566
169,0.38591227,0.38591227,1000.0,60.94034457206726
170,0.38591227,0.38591227,1000.0,56.840752840042114
171,0.38591227,0.38591227,1000.0,57.61243009567261
172,0.38591227,0.38591227,1000.0,58.944183111190796
173,0.38591227,0.38591227,1000.0,58.52383255958557
174,0.38591227,0.38591227,1000.0,57.69196176528931
175,0.38591227,0.38591227,1000.0,62.34906792640686
176,0.38591227,0.38591227,1000.0,59.60151696205139
177,0.38591227,0.38591227,1000.0,63.75401258468628
178,0.38591227,0.38591227,1000.0,59.376450061798096
179,0.38591227,0.38591227,1000.0,59.26676964759827
180,0.38591227,0.38591227,1000.0,58.588130235672
181,0.38591227,0.38591227,1000.0,58.679778814315796
182,0.38591227,0.38591227,1000.0,60.99494743347168
183,0.38591227,0.38591227,1000.0,59.46613931655884
184,0.38591227,0.38591227,1000.0,56.61617112159729
185,0.38591227,0.38591227,1000.0,55.88312840461731
186,0.38591227,0.38591227,1000.0,60.576387882232666
187,0.38591227,0.38591227,1000.0,63.62195944786072
188,0.38591227,0.38591227,1000.0,60.18545746803284
189,0.38591227,0.38591227,1000.0,57.54781889915466
190,0.38591227,0.38591227,1000.0,57.51445817947388
191,0.42317033,0.42317033,1000.0,56.27351117134094
192,0.42317033,0.42317033,1000.0,61.24352979660034
193,0.42317033,0.42317033,1000.0,57.65887427330017
194,0.42317033,0.42317033,1000.0,58.316004037857056
195,0.42317033,0.42317033,1000.0,58.96091175079346
196,0.42317033,0.42317033,1000.0,63.11730694770813
197,0.4346654,0.4346654,1000.0,58.667031049728394
198,0.4346654,0.4346654,1000.0,60.56534028053284
199,0.4346654,0.4346654,1000.0,60.353710651397705
200,0.4346654,0.4346654,1000.0,60.150487661361694
201,0.4403239,0.4403239,1000.0,62.66283059120178
202,0.4403239,0.4403239,1000.0,65.4400086402893
203,0.4403239,0.4403239,1000.0,58.90019512176514
204,0.4403239,0.4403239,1000.0,56.935898780822754
205,0.4403239,0.4403239,1000.0,56.927345514297485
206,0.4403239,0.4403239,1000.0,56.94343113899231
207,0.4403239,0.4403239,1000.0,57.89720439910889
208,0.4403239,0.4403239,1000.0,62.381091833114624
209,0.4403239,0.4403239,1000.0,59.37831521034241
210,0.4403239,0.4403239,1000.0,57.77354621887207
211,0.4403239,0.4403239,1000.0,58.828017234802246
212,0.44137788,0.44137788,1000.0,59.475157499313354
213,0.44137788,0.44137788,1000.0,58.87107729911804
214,0.44137788,0.44137788,1000.0,58.74351620674133
215,0.48851413,0.48851413,1000.0,57.62274694442749
216,0.48851413,0.48851413,1000.0,59.49217939376831
217,0.4911619,0.4911619,1000.0,58.15442705154419
218,0.4911619,0.4911619,1000.0,57.05126738548279
219,0.4911619,0.4911619,1000.0,56.08916735649109
220,0.4911619,0.4911619,1000.0,56.55528545379639
221,0.4911619,0.4911619,1000.0,56.266908407211304
222,0.4911619,0.4911619,1000.0,58.27228832244873
223,0.4911619,0.4911619,1000.0,59.75127029418945
